C [%],Si [%],S [%],P [%],Mg [%],Mn [%],Ni [%],Cu [%],Mo [%],Cr [%],Al [%],Sn [%],B [%],V [%],Graphite emission [mm-2],Graphite emission share [%],Nodularity [%],Perlite share [%],Ferrite share [%],Rm [MPa] (as cast),A5 [%]     (as cast),Min wall thickness [mm],Austenitization temp [C],Austenitization time [min.],Isothermal process temp [C],Isothermal process time [min.],y_C
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,85.38599999999995,18.864999999999988,544.6619999999999,6.241200000000001,14.56,900.0,60.0,365.0,60.0,29.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,85.38599999999995,18.864999999999988,544.6619999999999,6.241200000000001,14.56,900.0,60.0,365.0,60.0,36.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,85.38599999999995,18.864999999999988,544.6619999999999,6.241200000000001,14.56,900.0,60.0,365.0,60.0,38.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,85.38599999999995,18.864999999999988,544.6619999999999,6.241200000000001,14.56,900.0,60.0,365.0,60.0,40.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,85.38599999999995,18.864999999999988,544.6619999999999,6.241200000000001,14.56,900.0,60.0,365.0,60.0,41.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,85.38599999999995,18.864999999999988,544.6619999999999,6.241200000000001,14.56,900.0,60.0,365.0,60.0,44.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,85.38599999999995,18.864999999999988,544.6619999999999,6.241200000000001,14.56,900.0,60.0,365.0,60.0,45.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,85.38599999999995,18.864999999999988,544.6619999999999,6.241200000000001,14.56,900.0,60.0,365.0,60.0,47.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,85.38599999999995,18.864999999999988,544.6619999999999,6.241200000000001,14.56,900.0,60.0,365.0,60.0,42.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,85.38599999999995,18.864999999999988,544.6619999999999,6.241200000000001,14.56,900.0,60.0,365.0,60.0,47.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,85.38599999999995,18.864999999999988,544.6619999999999,6.241200000000001,14.56,900.0,60.0,365.0,60.0,48.0
3.6,2.5,0.014,0.01,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,78.89,12.184899999999997,80.69900000000001,75.47600000000006,11.083999999999998,589.5787000000001,5.327600000000001,28.238000000000003,900.0,120.0,350.0,60.0,85.0
3.6,2.5,0.014,0.01,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,78.89,12.184899999999997,80.69900000000001,75.47600000000006,11.083999999999998,589.5787000000001,5.327600000000001,28.238000000000003,900.0,120.0,350.0,120.0,110.0
3.6,2.5,0.014,0.01,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,78.89,12.184899999999997,80.69900000000001,75.47600000000006,11.083999999999998,589.5787000000001,5.327600000000001,28.238000000000003,900.0,120.0,350.0,180.0,108.5
3.6,2.5,0.014,0.01,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,78.89,12.184899999999997,80.69900000000001,75.47600000000006,11.083999999999998,589.5787000000001,5.327600000000001,28.238000000000003,900.0,120.0,350.0,240.0,100.0
3.6,2.5,0.014,0.01,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,78.89,12.184899999999997,80.69900000000001,75.47600000000006,11.083999999999998,589.5787000000001,5.327600000000001,28.238000000000003,900.0,120.0,350.0,360.0,90.0
3.07,2.15,0.014,0.01,0.066,0.26,1.5,1.6,0.0,0.04,0.0,0.0,0.0,0.0,120.73555610733052,10.060999999999998,97.773,98.98,18.17299999999999,602.8951000000001,4.872499999999999,24.674000000000007,900.0,120.0,350.0,60.0,41.0
3.07,2.15,0.014,0.01,0.066,0.26,1.5,1.6,0.0,0.04,0.0,0.0,0.0,0.0,120.73555610733052,10.060999999999998,97.773,98.98,18.17299999999999,602.8951000000001,4.872499999999999,24.674000000000007,900.0,120.0,350.0,120.0,119.0
3.07,2.15,0.014,0.01,0.066,0.26,1.5,1.6,0.0,0.04,0.0,0.0,0.0,0.0,120.73555610733052,10.060999999999998,97.773,98.98,18.17299999999999,602.8951000000001,4.872499999999999,24.674000000000007,900.0,120.0,350.0,180.0,121.0
3.07,2.15,0.014,0.01,0.066,0.26,1.5,1.6,0.0,0.04,0.0,0.0,0.0,0.0,120.73555610733052,10.060999999999998,97.773,98.98,18.17299999999999,602.8951000000001,4.872499999999999,24.674000000000007,900.0,120.0,350.0,240.0,105.0
3.07,2.15,0.014,0.01,0.066,0.26,1.5,1.6,0.0,0.04,0.0,0.0,0.0,0.0,120.73555610733052,10.060999999999998,97.773,98.98,18.17299999999999,602.8951000000001,4.872499999999999,24.674000000000007,900.0,120.0,350.0,360.0,50.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.026540000000000008,0.0008800000000000005,0.0,0.0,0.0,300.0,10.5087,84.983,84.42699999999999,13.880999999999997,549.6698000000001,6.907700000000005,2.0,900.0,30.0,350.0,10.0,40.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.026540000000000008,0.0008800000000000005,0.0,0.0,0.0,180.0,10.5021,85.58599999999998,84.279,14.533999999999997,553.8967,6.916700000000004,4.0,900.0,30.0,350.0,10.0,50.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.026540000000000008,0.0008800000000000005,0.0,0.0,0.0,165.0,10.5471,85.56599999999999,84.29400000000001,14.528999999999998,555.0846,6.943200000000004,6.0,900.0,30.0,350.0,10.0,85.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.026540000000000008,0.0008800000000000005,0.0,0.0,0.0,115.0,10.267699999999996,85.95599999999999,83.86599999999997,13.770999999999999,605.9591000000001,6.0005999999999995,8.0,900.0,30.0,350.0,10.0,95.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.026540000000000008,0.0008800000000000005,0.0,0.0,0.0,300.0,10.5087,84.983,84.42699999999999,13.880999999999997,549.6698000000001,6.907700000000005,2.0,900.0,30.0,400.0,30.0,90.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.026540000000000008,0.0008800000000000005,0.0,0.0,0.0,180.0,10.5021,85.58599999999998,84.279,14.533999999999997,553.8967,6.916700000000004,4.0,900.0,30.0,400.0,30.0,100.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.026540000000000008,0.0008800000000000005,0.0,0.0,0.0,165.0,10.5471,85.56599999999999,84.29400000000001,14.528999999999998,555.0846,6.943200000000004,6.0,900.0,30.0,400.0,30.0,110.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.026540000000000008,0.0008800000000000005,0.0,0.0,0.0,115.0,10.267699999999996,85.95599999999999,83.86599999999997,13.770999999999999,605.9591000000001,6.0005999999999995,8.0,900.0,30.0,400.0,30.0,120.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,85.17399999999999,90.0,10.0,646.9540000000002,7.604199999999994,18.320999999999998,900.0,120.0,300.0,60.0,52.6
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,85.17399999999999,90.0,10.0,646.9540000000002,7.604199999999994,18.320999999999998,900.0,120.0,300.0,120.0,59.7
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,85.17399999999999,90.0,10.0,646.9540000000002,7.604199999999994,18.320999999999998,900.0,120.0,300.0,180.0,76.9
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,85.17399999999999,90.0,10.0,646.9540000000002,7.604199999999994,18.320999999999998,900.0,120.0,300.0,240.0,71.6
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,85.17399999999999,90.0,10.0,646.9540000000002,7.604199999999994,18.320999999999998,900.0,120.0,300.0,360.0,2.7
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,85.17399999999999,90.0,10.0,646.9540000000002,7.604199999999994,18.320999999999998,900.0,120.0,350.0,60.0,85.6
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,85.17399999999999,90.0,10.0,646.9540000000002,7.604199999999994,18.320999999999998,900.0,120.0,350.0,120.0,106.1
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,85.17399999999999,90.0,10.0,646.9540000000002,7.604199999999994,18.320999999999998,900.0,120.0,350.0,180.0,105.1
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,85.17399999999999,90.0,10.0,646.9540000000002,7.604199999999994,18.320999999999998,900.0,120.0,350.0,240.0,100.8
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,85.17399999999999,90.0,10.0,646.9540000000002,7.604199999999994,18.320999999999998,900.0,120.0,350.0,360.0,91.6
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,85.17399999999999,90.0,10.0,646.9540000000002,7.604199999999994,18.320999999999998,900.0,120.0,400.0,60.0,86.3
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,85.17399999999999,90.0,10.0,646.9540000000002,7.604199999999994,18.320999999999998,900.0,120.0,400.0,120.0,89.4
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,85.17399999999999,90.0,10.0,646.9540000000002,7.604199999999994,18.320999999999998,900.0,120.0,400.0,180.0,56.5
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,85.17399999999999,90.0,10.0,646.9540000000002,7.604199999999994,18.320999999999998,900.0,120.0,400.0,240.0,23.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,85.17399999999999,90.0,10.0,646.9540000000002,7.604199999999994,18.320999999999998,900.0,120.0,400.0,360.0,20.4
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03134000000000003,0.007860000000000006,0.006633000000000011,0.0,0.0009700000000000007,156.7923659890834,10.560700000000002,86.87799999999999,81.6,18.4,656.0,3.2,40.85,930.0,60.0,380.0,120.0,5.0
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03134000000000003,0.007860000000000006,0.006633000000000011,0.0,0.0009700000000000007,156.7923659890834,10.560700000000002,86.87799999999999,81.6,18.4,656.0,3.2,40.85,930.0,60.0,380.0,120.0,5.5
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03134000000000003,0.007860000000000006,0.006633000000000011,0.0,0.0009700000000000007,156.7923659890834,10.560700000000002,86.87799999999999,81.6,18.4,656.0,3.2,40.85,930.0,60.0,380.0,120.0,7.0
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03134000000000003,0.007860000000000006,0.006633000000000011,0.0,0.0009700000000000007,156.7923659890834,10.560700000000002,86.87799999999999,81.6,18.4,656.0,3.2,40.85,930.0,60.0,380.0,120.0,8.5
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03134000000000003,0.007860000000000006,0.006633000000000011,0.0,0.0009700000000000007,156.7923659890834,10.560700000000002,86.87799999999999,81.6,18.4,656.0,3.2,40.85,930.0,60.0,380.0,120.0,9.0
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03134000000000003,0.007860000000000006,0.006633000000000011,0.0,0.0009700000000000007,156.7923659890834,10.560700000000002,86.87799999999999,81.6,18.4,656.0,3.2,40.85,930.0,60.0,380.0,120.0,14.0
3.8,2.6,0.024,0.037,0.056,0.258,0.023,0.321,0.001,0.026,0.0,0.0,0.0,0.0,153.98589641060695,9.204199999999997,89.565,77.25899999999996,20.053999999999984,537.2102,6.285800000000003,15.51,900.0,60.0,270.0,90.0,58.0
3.8,2.6,0.024,0.037,0.056,0.258,0.023,0.321,0.001,0.026,0.0,0.0,0.0,0.0,153.98589641060695,9.204199999999997,89.565,77.25899999999996,20.053999999999984,537.2102,6.285800000000003,15.51,900.0,60.0,300.0,90.0,78.0
3.8,2.6,0.024,0.037,0.056,0.258,0.023,0.321,0.001,0.026,0.0,0.0,0.0,0.0,153.98589641060695,9.204199999999997,89.565,77.25899999999996,20.053999999999984,537.2102,6.285800000000003,15.51,900.0,60.0,330.0,90.0,100.0
3.8,2.6,0.024,0.037,0.056,0.258,0.023,0.321,0.001,0.026,0.0,0.0,0.0,0.0,153.98589641060695,9.204199999999997,89.565,77.25899999999996,20.053999999999984,537.2102,6.285800000000003,15.51,900.0,60.0,360.0,90.0,102.0
3.81,2.64,0.017,0.037,0.052,0.29,1.57,0.325,0.471,0.032,0.0,0.0,0.0,0.0,225.9458013045072,9.680399999999999,90.103,71.11499999999992,20.043999999999986,477.0982000000001,13.57299999999999,37.585,900.0,60.0,270.0,90.0,40.0
3.81,2.64,0.017,0.037,0.052,0.29,1.57,0.325,0.471,0.032,0.0,0.0,0.0,0.0,225.9458013045072,9.680399999999999,90.103,71.11499999999992,20.043999999999986,477.0982000000001,13.57299999999999,37.585,900.0,60.0,300.0,90.0,42.5
3.81,2.64,0.017,0.037,0.052,0.29,1.57,0.325,0.471,0.032,0.0,0.0,0.0,0.0,225.9458013045072,9.680399999999999,90.103,71.11499999999992,20.043999999999986,477.0982000000001,13.57299999999999,37.585,900.0,60.0,330.0,90.0,58.0
3.81,2.64,0.017,0.037,0.052,0.29,1.57,0.325,0.471,0.032,0.0,0.0,0.0,0.0,225.9458013045072,9.680399999999999,90.103,71.11499999999992,20.043999999999986,477.0982000000001,13.57299999999999,37.585,900.0,60.0,360.0,90.0,68.5
3.79,3.09,0.014,0.046,0.028,0.45,0.0,0.54,0.0,0.2630300000000004,0.0,0.0,0.0,0.0,135.0,10.672399999999998,92.0,11.0,82.0,404.0,15.0,41.05704545454546,780.0,90.0,375.0,60.0,145.0
3.79,3.09,0.014,0.046,0.028,0.45,0.0,0.54,0.0,0.2630300000000004,0.0,0.0,0.0,0.0,135.0,10.672399999999998,92.0,11.0,82.0,404.0,15.0,41.05704545454546,800.0,90.0,375.0,60.0,140.0
3.79,3.09,0.014,0.046,0.028,0.45,0.0,0.54,0.0,0.2630300000000004,0.0,0.0,0.0,0.0,135.0,10.672399999999998,92.0,11.0,82.0,404.0,15.0,41.05704545454546,830.0,90.0,375.0,60.0,130.0
3.79,3.09,0.014,0.046,0.028,0.45,0.0,0.54,0.0,0.2630300000000004,0.0,0.0,0.0,0.0,137.27,10.672399999999998,91.76799999999999,14.859000000000002,80.84200000000001,415.67,15.169,41.05704545454546,860.0,90.0,375.0,120.0,105.0
3.41,2.58,0.04,0.026,0.084,0.047,1.02,0.54,0.24,0.031000000000000014,0.0,0.0,0.0,0.0,160.0,9.395800000000001,95.0,42.0,50.0,370.0,5.3,21.286000000000005,780.0,90.0,375.0,60.0,95.0
3.41,2.58,0.04,0.026,0.084,0.047,1.02,0.54,0.24,0.031000000000000014,0.0,0.0,0.0,0.0,160.0,9.395800000000001,95.0,42.0,50.0,370.0,5.3,21.286000000000005,800.0,90.0,375.0,60.0,100.0
3.41,2.58,0.04,0.026,0.084,0.047,1.02,0.54,0.24,0.031000000000000014,0.0,0.0,0.0,0.0,160.0,9.395800000000001,95.0,42.0,50.0,370.0,5.3,21.286000000000005,830.0,90.0,375.0,60.0,135.0
3.41,2.58,0.04,0.026,0.084,0.047,1.02,0.54,0.24,0.031000000000000014,0.0,0.0,0.0,0.0,158.445,9.395800000000001,94.525,43.83700000000001,50.23,378.96,5.867000000000003,22.049,860.0,90.0,375.0,120.0,70.0
3.62,2.14,0.009,0.026,0.0,0.18,0.72,0.02,0.0,0.029,0.0,0.0,0.0,0.0,200.04905952380952,10.626199999999999,87.155,81.98499999999994,18.28099999999999,370.0,22.0,14.249,900.0,120.0,300.0,75.0,12.67
3.62,2.14,0.009,0.026,0.0,0.18,0.72,0.02,0.0,0.029,0.0,0.0,0.0,0.0,200.04905952380952,10.626199999999999,87.155,81.98499999999994,18.28099999999999,370.0,22.0,14.249,900.0,120.0,300.0,120.0,11.67
3.62,2.14,0.009,0.026,0.0,0.18,0.72,0.02,0.0,0.029,0.0,0.0,0.0,0.0,200.04905952380952,10.626199999999999,87.155,81.98499999999994,18.28099999999999,370.0,22.0,14.249,900.0,120.0,300.0,150.0,10.67
3.62,2.14,0.009,0.026,0.0,0.18,0.72,0.02,0.0,0.029,0.0,0.0,0.0,0.0,200.04905952380952,10.626199999999999,87.155,81.98499999999994,18.28099999999999,370.0,22.0,14.249,900.0,120.0,350.0,75.0,9.67
3.62,2.14,0.009,0.026,0.0,0.18,0.72,0.02,0.0,0.029,0.0,0.0,0.0,0.0,200.04905952380952,10.626199999999999,87.155,81.98499999999994,18.28099999999999,370.0,22.0,14.249,900.0,120.0,350.0,120.0,8.67
3.62,2.14,0.009,0.026,0.0,0.18,0.72,0.02,0.0,0.029,0.0,0.0,0.0,0.0,200.04905952380952,10.626199999999999,87.155,81.98499999999994,18.28099999999999,370.0,22.0,14.249,900.0,120.0,350.0,150.0,6.67
3.58,2.08,0.042,0.024,0.0,0.2,0.1,0.43,0.0,0.03,0.0,0.0,0.0,0.0,127.0701040057437,9.259899999999993,89.965,80.87199999999993,17.366999999999994,565.0,8.0,17.15,900.0,120.0,300.0,75.0,4.67
3.58,2.08,0.042,0.024,0.0,0.2,0.1,0.43,0.0,0.03,0.0,0.0,0.0,0.0,127.0701040057437,9.259899999999993,89.965,80.87199999999993,17.366999999999994,565.0,8.0,17.15,900.0,120.0,300.0,120.0,3.67
3.58,2.08,0.042,0.024,0.0,0.2,0.1,0.43,0.0,0.03,0.0,0.0,0.0,0.0,127.0701040057437,9.259899999999993,89.965,80.87199999999993,17.366999999999994,565.0,8.0,17.15,900.0,120.0,300.0,150.0,3.67
3.58,2.08,0.042,0.024,0.0,0.2,0.1,0.43,0.0,0.03,0.0,0.0,0.0,0.0,127.0701040057437,9.259899999999993,89.965,80.87199999999993,17.366999999999994,565.0,8.0,17.15,900.0,120.0,350.0,75.0,3.0
3.58,2.08,0.042,0.024,0.0,0.2,0.1,0.43,0.0,0.03,0.0,0.0,0.0,0.0,127.0701040057437,9.259899999999993,89.965,80.87199999999993,17.366999999999994,565.0,8.0,17.15,900.0,120.0,350.0,120.0,2.67
3.58,2.08,0.042,0.024,0.0,0.2,0.1,0.43,0.0,0.03,0.0,0.0,0.0,0.0,127.0701040057437,9.259899999999993,89.965,80.87199999999993,17.366999999999994,565.0,8.0,17.15,900.0,120.0,350.0,150.0,2.67
