C [%],Si [%],S [%],P [%],Mg [%],Mn [%],Ni [%],Cu [%],Mo [%],Cr [%],Al [%],Sn [%],B [%],V [%],Graphite emission [mm-2],Graphite emission share [%],Nodularity [%],Perlite share [%],Ferrite share [%],Rm [MPa] (as cast),A5 [%]     (as cast),Min wall thickness [mm],Austenitization temp [C],Austenitization time [min.],Isothermal process temp [C],Isothermal process time [min.],y_C
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,469.71508321645626,10.833499999999999,90.62299999999999,82.38099999999991,16.760999999999996,604.0651999999999,4.030100000000001,13.0,915.0,60.0,280.0,90.0,69.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,469.71508321645626,10.833499999999999,90.62299999999999,82.38099999999991,16.760999999999996,604.0651999999999,4.030100000000001,13.0,915.0,60.0,280.0,90.0,69.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,469.71508321645626,10.833499999999999,90.62299999999999,82.38099999999991,16.760999999999996,604.0651999999999,4.030100000000001,13.0,915.0,60.0,280.0,90.0,69.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,469.71508321645626,10.833499999999999,90.62299999999999,82.38099999999991,16.760999999999996,604.0651999999999,4.030100000000001,13.0,915.0,60.0,280.0,90.0,70.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,915.0,60.0,280.0,90.0,20.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,915.0,60.0,280.0,90.0,28.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,915.0,60.0,280.0,90.0,30.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,915.0,60.0,280.0,90.0,32.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,915.0,60.0,280.0,90.0,35.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,915.0,60.0,280.0,90.0,38.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,915.0,60.0,280.0,90.0,40.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,915.0,60.0,280.0,90.0,42.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,915.0,60.0,280.0,90.0,48.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,915.0,60.0,280.0,90.0,58.0
3.45,3.22,0.014,0.03,0.045,0.27,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,915.0,60.0,280.0,90.0,66.0
3.56,2.68,0.006,0.03,0.0305,0.29,0.0,0.87,0.25,0.0,0.0,0.0,0.0,0.0,272.81266408827594,9.055799999999994,92.08,79.66899999999991,19.834,654.0,4.0,64.65,910.0,90.0,350.0,90.0,21.0
3.56,2.68,0.006,0.03,0.0305,0.29,0.0,0.87,0.25,0.0,0.0,0.0,0.0,0.0,272.81266408827594,9.055799999999994,92.08,79.66899999999991,19.834,654.0,4.0,64.65,910.0,90.0,370.0,90.0,21.0
3.56,2.68,0.006,0.03,0.0305,0.29,0.0,0.87,0.25,0.0,0.0,0.0,0.0,0.0,272.81266408827594,9.055799999999994,92.08,79.66899999999991,19.834,654.0,4.0,64.65,910.0,90.0,390.0,90.0,21.0
3.56,2.68,0.006,0.03,0.0305,0.29,0.0,0.87,0.25,0.0,0.0,0.0,0.0,0.0,272.81266408827594,9.055799999999994,92.08,79.66899999999991,19.834,654.0,4.0,64.65,910.0,90.0,410.0,90.0,21.0
3.41,2.35,0.015,0.02,0.053,0.18,2.75,0.02,0.0,0.01,0.0,0.0,0.0,0.0,566.0,9.53,92.5,79.86299999999989,19.86,631.8314999999997,3.9750000000000005,67.55,840.0,60.0,375.0,45.0,14.7
3.41,2.35,0.015,0.02,0.053,0.18,2.75,0.02,0.0,0.01,0.0,0.0,0.0,0.0,566.0,9.53,92.5,79.86299999999989,19.86,631.8314999999997,3.9750000000000005,67.55,840.0,60.0,375.0,45.0,10.1
3.45,2.6,0.01,0.01,0.04,0.3,5.0,1.0,0.15,0.0041199999999999995,0.014639999999999988,0.002885000000000002,0.015240000000000009,0.002500000000000001,120.0,12.7303,100.0,89.24,10.74,595.4252999999999,7.214000000000004,23.107624468878218,920.0,60.0,360.0,90.0,140.0
3.45,2.6,0.01,0.01,0.04,0.3,5.0,1.0,0.15,0.0041199999999999995,0.014639999999999988,0.002885000000000002,0.015240000000000009,0.002500000000000001,120.0,12.7303,100.0,89.24,10.74,595.4252999999999,7.214000000000004,23.107624468878218,920.0,60.0,360.0,90.0,130.0
3.45,2.6,0.01,0.01,0.04,0.3,5.0,1.0,0.15,0.0041199999999999995,0.014639999999999988,0.002885000000000002,0.015240000000000009,0.002500000000000001,120.0,12.7303,100.0,89.24,10.74,595.4252999999999,7.214000000000004,23.107624468878218,920.0,60.0,360.0,90.0,100.0
3.52,3.21,0.02,0.02,0.04,0.46,0.04,0.94,0.15,0.0041199999999999995,0.014639999999999988,0.002885000000000002,0.015240000000000009,0.002500000000000001,120.0,12.7303,100.0,89.24,10.74,595.4252999999999,7.214000000000004,23.107624468878218,900.0,60.0,360.0,60.0,124.0
3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.007560000000000004,0.0037210000000000056,0.0,0.007520000000000006,105.0,9.080199999999996,80.0,77.40799999999989,26.851999999999993,483.17600000000016,25.667999999999996,65.35,900.0,90.0,235.0,480.0,25.0
3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.007560000000000004,0.0037210000000000056,0.0,0.007520000000000006,105.0,9.080199999999996,80.0,77.40799999999989,26.851999999999993,483.17600000000016,25.667999999999996,65.35,900.0,90.0,235.0,360.0,22.0
3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.007560000000000004,0.0037210000000000056,0.0,0.007520000000000006,105.0,9.080199999999996,80.0,77.40799999999989,26.851999999999993,483.17600000000016,25.667999999999996,65.35,900.0,90.0,235.0,240.0,10.0
3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.007560000000000004,0.0037210000000000056,0.0,0.007520000000000006,105.0,9.080199999999996,80.0,77.40799999999989,26.851999999999993,483.17600000000016,25.667999999999996,65.35,900.0,90.0,375.0,120.0,75.0
3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.007560000000000004,0.0037210000000000056,0.0,0.007520000000000006,105.0,9.080199999999996,80.0,77.40799999999989,26.851999999999993,483.17600000000016,25.667999999999996,65.35,900.0,90.0,375.0,240.0,80.0
3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.007560000000000004,0.0037210000000000056,0.0,0.007520000000000006,105.0,9.080199999999996,80.0,77.40799999999989,26.851999999999993,483.17600000000016,25.667999999999996,65.35,900.0,90.0,375.0,360.0,50.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,300.0,60.0,32.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,300.0,120.0,60.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,300.0,180.0,65.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,300.0,240.0,30.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,350.0,60.0,72.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,350.0,120.0,105.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,350.0,180.0,90.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,350.0,240.0,75.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,400.0,60.0,74.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,400.0,120.0,87.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,400.0,180.0,45.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,400.0,240.0,20.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,47.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,48.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,49.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,42.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,58.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,72.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,74.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,76.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,90.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,98.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,108.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,92.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,102.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,106.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,108.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,106.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,108.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,110.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,112.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,12.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,16.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,20.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,21.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,22.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,24.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,28.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,28.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,29.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,36.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,38.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,40.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,41.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,44.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,45.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,47.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,42.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,47.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,48.0
3.6,2.5,0.014,0.01,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,281.5673015873016,11.799,89.969,81.01399999999991,16.450999999999997,569.363,7.646800000000001,16.16,900.0,120.0,350.0,60.0,85.0
3.6,2.5,0.014,0.01,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,281.5673015873016,11.799,89.969,81.01399999999991,16.450999999999997,569.363,7.646800000000001,16.16,900.0,120.0,350.0,120.0,110.0
3.6,2.5,0.014,0.01,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,281.5673015873016,11.799,89.969,81.01399999999991,16.450999999999997,569.363,7.646800000000001,16.16,900.0,120.0,350.0,180.0,108.5
3.6,2.5,0.014,0.01,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,281.5673015873016,11.799,89.969,81.01399999999991,16.450999999999997,569.363,7.646800000000001,16.16,900.0,120.0,350.0,240.0,100.0
3.6,2.5,0.014,0.01,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,281.5673015873016,11.799,89.969,81.01399999999991,16.450999999999997,569.363,7.646800000000001,16.16,900.0,120.0,350.0,360.0,90.0
3.07,2.15,0.014,0.01,0.066,0.26,1.5,1.6,0.0,0.04,0.0,0.0,0.0,0.0,281.5673015873016,11.799,89.969,81.01399999999991,16.450999999999997,569.363,7.646800000000001,16.16,900.0,120.0,350.0,60.0,41.0
3.07,2.15,0.014,0.01,0.066,0.26,1.5,1.6,0.0,0.04,0.0,0.0,0.0,0.0,281.5673015873016,11.799,89.969,81.01399999999991,16.450999999999997,569.363,7.646800000000001,16.16,900.0,120.0,350.0,120.0,119.0
3.07,2.15,0.014,0.01,0.066,0.26,1.5,1.6,0.0,0.04,0.0,0.0,0.0,0.0,281.5673015873016,11.799,89.969,81.01399999999991,16.450999999999997,569.363,7.646800000000001,16.16,900.0,120.0,350.0,180.0,121.0
3.07,2.15,0.014,0.01,0.066,0.26,1.5,1.6,0.0,0.04,0.0,0.0,0.0,0.0,281.5673015873016,11.799,89.969,81.01399999999991,16.450999999999997,569.363,7.646800000000001,16.16,900.0,120.0,350.0,240.0,105.0
3.07,2.15,0.014,0.01,0.066,0.26,1.5,1.6,0.0,0.04,0.0,0.0,0.0,0.0,281.5673015873016,11.799,89.969,81.01399999999991,16.450999999999997,569.363,7.646800000000001,16.16,900.0,120.0,350.0,360.0,50.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.1196299999999999,0.31824000000000024,0.003565000000000002,0.034800000000000025,0.009200000000000007,300.0,12.27,80.99700000000001,95.196,10.89,560.3358999999994,7.5689999999999955,2.0,900.0,30.0,350.0,10.0,40.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.12379999999999995,0.31738000000000016,0.007762000000000011,0.034800000000000025,0.0031200000000000017,180.0,10.4903,93.0,81.12500000000001,18.391000000000005,750.79,3.0088999999999975,4.0,900.0,30.0,350.0,10.0,50.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.12029999999999996,0.3171800000000003,0.005468000000000009,0.047400000000000005,0.0031500000000000018,165.0,11.969299999999999,99.735,82.15900000000002,17.063999999999993,586.0830999999998,7.180300000000008,6.0,900.0,30.0,350.0,10.0,85.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.12224999999999994,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,115.0,10.695,80.302,94.376,10.66,730.98,4.377799999999997,8.0,900.0,30.0,350.0,10.0,95.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.1196299999999999,0.31824000000000024,0.003565000000000002,0.034800000000000025,0.009200000000000007,300.0,12.27,80.99700000000001,95.196,10.89,560.3358999999994,7.5689999999999955,2.0,900.0,30.0,400.0,30.0,90.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.12379999999999995,0.31738000000000016,0.007762000000000011,0.034800000000000025,0.0031200000000000017,180.0,10.4903,93.0,81.12500000000001,18.391000000000005,750.79,3.0088999999999975,4.0,900.0,30.0,400.0,30.0,100.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.12029999999999996,0.3171800000000003,0.005468000000000009,0.047400000000000005,0.0031500000000000018,165.0,11.969299999999999,99.735,82.15900000000002,17.063999999999993,586.0830999999998,7.180300000000008,6.0,900.0,30.0,400.0,30.0,110.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.12224999999999994,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,115.0,10.695,80.302,94.376,10.66,730.98,4.377799999999997,8.0,900.0,30.0,400.0,30.0,120.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,300.0,60.0,52.6
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,300.0,120.0,59.7
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,300.0,180.0,76.9
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,300.0,240.0,71.6
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,300.0,360.0,2.7
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,350.0,60.0,85.6
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,350.0,120.0,106.1
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,350.0,180.0,105.1
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,350.0,240.0,100.8
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,350.0,360.0,91.6
