C [%],Si [%],S [%],P [%],Mg [%],Mn [%],Ni [%],Cu [%],Mo [%],Cr [%],Al [%],Sn [%],B [%],V [%],Graphite emission [mm-2],Graphite emission share [%],Spheroid diameter [μm],Nodularity [%],Perlite share [%],Ferrite share [%],Rm [MPa] (as cast),A5 [%]     (as cast),Min wall thickness [mm],Austenitization temp [C],Austenitization time [min.],Isothermal process temp [C],Isothermal process time [min.],y_RM
3.62,3.3,0.006,0.036,0.065,0.21,0.52,0.54,0.22,0.006280000000000001,0.0,0.0,0.0,0.0,105.0,9.936899999999996,22.948799999999995,87.37299999999999,78.04499999999993,13.204999999999998,777.005,4.399899999999999,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1342.0
3.68,2.28,0.005,0.032,0.06,0.22,0.52,0.56,0.24,0.004489999999999999,0.0,0.0,0.0,0.0,62.0,11.666999999999994,43.244,85.43299999999999,84.74599999999998,14.89,801.164,7.079699999999998,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,941.0
3.64,2.68,0.004,0.033,0.06,0.22,0.52,0.56,0.21,0.01646000000000001,0.0,0.0,0.0,0.0,71.0,10.903299999999994,42.324,80.428,76.18500000000003,11.163999999999998,757.352,7.4291,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,863.0
3.68,2.28,0.005,0.032,0.06,0.22,0.52,0.56,0.24,0.004489999999999999,0.0,0.0,0.0,0.0,62.0,11.666999999999994,43.244,85.43299999999999,84.74599999999998,14.89,801.164,7.079699999999998,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1109.0
3.64,2.68,0.004,0.033,0.06,0.22,0.52,0.56,0.21,0.01646000000000001,0.0,0.0,0.0,0.0,71.0,10.903299999999994,42.324,80.428,76.18500000000003,11.163999999999998,757.352,7.4291,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1163.0
3.68,2.28,0.005,0.032,0.06,0.22,0.52,0.56,0.24,0.004489999999999999,0.0,0.0,0.0,0.0,62.0,11.666999999999994,43.244,85.43299999999999,84.74599999999998,14.89,801.164,7.079699999999998,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1204.0
3.64,2.68,0.004,0.033,0.06,0.22,0.52,0.56,0.21,0.01646000000000001,0.0,0.0,0.0,0.0,71.0,10.903299999999994,42.324,80.428,76.18500000000003,11.163999999999998,757.352,7.4291,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1216.0
3.68,2.28,0.005,0.032,0.06,0.22,0.52,0.56,0.24,0.004489999999999999,0.0,0.0,0.0,0.0,62.0,11.666999999999994,43.244,85.43299999999999,84.74599999999998,14.89,801.164,7.079699999999998,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1363.0
3.64,2.68,0.004,0.033,0.06,0.22,0.52,0.56,0.21,0.01646000000000001,0.0,0.0,0.0,0.0,71.0,10.903299999999994,42.324,80.428,76.18500000000003,11.163999999999998,757.352,7.4291,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1391.0
3.68,2.28,0.005,0.032,0.06,0.22,0.52,0.56,0.24,0.004489999999999999,0.0,0.0,0.0,0.0,62.0,11.666999999999994,43.244,85.43299999999999,84.74599999999998,14.89,801.164,7.079699999999998,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1460.0
3.64,2.68,0.004,0.033,0.06,0.22,0.52,0.56,0.21,0.01646000000000001,0.0,0.0,0.0,0.0,71.0,10.903299999999994,42.324,80.428,76.18500000000003,11.163999999999998,757.352,7.4291,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1491.0
3.67,3.0,0.005,0.033,0.059,0.22,0.52,0.57,0.29,0.0019,0.0,0.0,0.0,0.0,77.0,11.516799999999996,23.3314,85.15299999999999,79.42799999999995,10.936999999999998,770.9959999999999,5.732800000000002,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,840.0
3.67,3.0,0.005,0.033,0.059,0.22,0.52,0.57,0.29,0.0019,0.0,0.0,0.0,0.0,77.0,11.516799999999996,23.3314,85.15299999999999,79.42799999999995,10.936999999999998,770.9959999999999,5.732800000000002,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1043.0
3.67,3.0,0.005,0.033,0.059,0.22,0.52,0.57,0.29,0.0019,0.0,0.0,0.0,0.0,77.0,11.516799999999996,23.3314,85.15299999999999,79.42799999999995,10.936999999999998,770.9959999999999,5.732800000000002,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1256.0
3.67,3.0,0.005,0.033,0.059,0.22,0.52,0.57,0.29,0.0019,0.0,0.0,0.0,0.0,77.0,11.516799999999996,23.3314,85.15299999999999,79.42799999999995,10.936999999999998,770.9959999999999,5.732800000000002,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1426.0
3.67,3.0,0.005,0.033,0.059,0.22,0.52,0.57,0.29,0.0019,0.0,0.0,0.0,0.0,77.0,11.516799999999996,23.3314,85.15299999999999,79.42799999999995,10.936999999999998,770.9959999999999,5.732800000000002,27.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1378.0
3.5,2.5,0.01,0.03,0.045,0.38,2.0,0.54,0.47,0.012510000000000004,0.0003,0.0,0.0,0.0,228.3791980070724,10.7197,52.802,88.514,40.016999999999996,53.632000000000005,569.9138000000002,6.495000000000001,60.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1300.0
3.5,2.5,0.01,0.03,0.045,0.38,2.0,0.54,0.47,0.012510000000000004,0.0003,0.0,0.0,0.0,228.3791980070724,10.7197,52.802,88.514,40.016999999999996,53.632000000000005,569.9138000000002,6.495000000000001,60.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1300.0
3.5,2.5,0.01,0.03,0.045,0.38,2.0,0.54,0.47,0.012510000000000004,0.0003,0.0,0.0,0.0,228.3791980070724,10.7197,52.802,88.514,40.016999999999996,53.632000000000005,569.9138000000002,6.495000000000001,60.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1280.0
3.5,2.5,0.01,0.03,0.045,0.38,2.0,0.54,0.47,0.012510000000000004,0.0003,0.0,0.0,0.0,228.3791980070724,10.7197,52.802,88.514,40.016999999999996,53.632000000000005,569.9138000000002,6.495000000000001,60.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1210.0
3.5,2.5,0.01,0.03,0.045,0.38,2.0,0.54,0.47,0.012510000000000004,0.0003,0.0,0.0,0.0,228.3791980070724,10.7197,52.802,88.514,40.016999999999996,53.632000000000005,569.9138000000002,6.495000000000001,60.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,900.0
3.41,2.12,0.015,0.017,0.068,0.34,1.38,0.54,0.32,0.006040000000000001,0.0021600000000000013,0.004083000000000004,0.0,0.0009700000000000007,266.9993304473304,9.888499999999999,24.438799999999986,91.27699999999999,71.55899999999993,16.705999999999996,636.6863,4.1697,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,920.0
3.44,2.63,0.009,0.042,0.065,0.42,0.52,0.54,0.19,0.22717000000000023,0.0008900000000000003,0.0,0.0,0.0,178.76784747115147,10.5053,50.474,88.647,80.00300000000001,16.794999999999998,529.0674,19.494,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1450.0
3.44,2.63,0.009,0.042,0.065,0.42,0.52,0.54,0.19,0.22717000000000023,0.0008900000000000003,0.0,0.0,0.0,178.76784747115147,10.5053,50.474,88.647,80.00300000000001,16.794999999999998,529.0674,19.494,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1260.0
3.44,2.63,0.009,0.042,0.065,0.42,0.52,0.54,0.19,0.22717000000000023,0.0008900000000000003,0.0,0.0,0.0,178.76784747115147,10.5053,50.474,88.647,80.00300000000001,16.794999999999998,529.0674,19.494,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,980.0
3.56,2.69,0.007,0.04,0.063,0.43,0.52,0.54,0.36,0.2545700000000003,0.0007700000000000002,0.0,0.0,0.0,134.49424347826087,10.161899999999997,50.797999999999995,89.949,72.26099999999995,16.254999999999995,546.2352,7.211100000000003,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1400.0
3.56,2.69,0.007,0.04,0.063,0.43,0.52,0.54,0.36,0.2545700000000003,0.0007700000000000002,0.0,0.0,0.0,134.49424347826087,10.161899999999997,50.797999999999995,89.949,72.26099999999995,16.254999999999995,546.2352,7.211100000000003,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1150.0
3.56,2.69,0.007,0.04,0.063,0.43,0.52,0.54,0.36,0.2545700000000003,0.0007700000000000002,0.0,0.0,0.0,134.49424347826087,10.161899999999997,50.797999999999995,89.949,72.26099999999995,16.254999999999995,546.2352,7.211100000000003,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,990.0
3.5,2.55,0.011,0.061,0.062,0.27,1.9,0.54,0.15,0.01988000000000001,0.0,0.0,0.0,0.0,168.23431617473787,10.723099999999997,18.812,91.16,84.93200000000003,18.292999999999992,583.6541000000001,4.877499999999998,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1350.0
3.5,2.55,0.011,0.061,0.062,0.27,1.9,0.54,0.15,0.01988000000000001,0.0,0.0,0.0,0.0,168.23431617473787,10.723099999999997,18.812,91.16,84.93200000000003,18.292999999999992,583.6541000000001,4.877499999999998,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1100.0
3.5,2.55,0.011,0.061,0.062,0.27,1.9,0.54,0.15,0.01988000000000001,0.0,0.0,0.0,0.0,168.23431617473787,10.723099999999997,18.812,91.16,84.93200000000003,18.292999999999992,583.6541000000001,4.877499999999998,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,950.0
3.49,2.69,0.005,0.041,0.061,1.23,0.52,0.54,0.15,0.13406000000000007,0.0010900000000000005,0.0,0.0,0.0,172.10302967831626,10.515999999999998,50.547999999999995,87.57900000000001,81.88,16.564999999999998,510.9717,19.208,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1205.0
3.49,2.69,0.005,0.041,0.061,1.23,0.52,0.54,0.15,0.13406000000000007,0.0010900000000000005,0.0,0.0,0.0,172.10302967831626,10.515999999999998,50.547999999999995,87.57900000000001,81.88,16.564999999999998,510.9717,19.208,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,870.0
3.49,2.69,0.005,0.041,0.061,1.23,0.52,0.54,0.15,0.13406000000000007,0.0010900000000000005,0.0,0.0,0.0,172.10302967831626,10.515999999999998,50.547999999999995,87.57900000000001,81.88,16.564999999999998,510.9717,19.208,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,660.0
3.49,2.43,0.01,0.061,0.058,0.28,0.97,0.54,0.15,0.005820000000000002,0.0,0.0,0.0,0.0,132.16077834796633,10.4377,20.3816,92.07,82.639,17.87399999999999,567.6681000000001,5.2113999999999985,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1520.0
3.49,2.43,0.01,0.061,0.058,0.28,0.97,0.54,0.15,0.005820000000000002,0.0,0.0,0.0,0.0,132.16077834796633,10.4377,20.3816,92.07,82.639,17.87399999999999,567.6681000000001,5.2113999999999985,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1195.0
3.49,2.43,0.01,0.061,0.058,0.28,0.97,0.54,0.15,0.005820000000000002,0.0,0.0,0.0,0.0,132.16077834796633,10.4377,20.3816,92.07,82.639,17.87399999999999,567.6681000000001,5.2113999999999985,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,980.0
3.43,2.46,0.009,0.06,0.055,0.97,0.52,0.54,0.15,0.1374700000000001,0.004110000000000002,0.0050430000000000075,0.0,0.0009700000000000007,146.3714341986516,10.4134,51.218999999999994,90.19200000000001,83.49200000000002,15.595999999999995,618.3181000000001,6.652799999999998,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1230.0
3.43,2.46,0.009,0.06,0.055,0.97,0.52,0.54,0.15,0.1374700000000001,0.004110000000000002,0.0050430000000000075,0.0,0.0009700000000000007,146.3714341986516,10.4134,51.218999999999994,90.19200000000001,83.49200000000002,15.595999999999995,618.3181000000001,6.652799999999998,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1000.0
3.43,2.46,0.009,0.06,0.055,0.97,0.52,0.54,0.15,0.1374700000000001,0.004110000000000002,0.0050430000000000075,0.0,0.0009700000000000007,146.3714341986516,10.4134,51.218999999999994,90.19200000000001,83.49200000000002,15.595999999999995,618.3181000000001,6.652799999999998,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,710.0
3.47,2.47,0.005,0.031,0.054,0.22,0.63,0.54,0.15,0.011050000000000004,0.0,0.0,0.0,0.0,135.3059595959596,10.1551,21.265399999999996,90.37799999999999,81.67399999999994,17.926999999999992,619.6863,4.3093,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1510.0
3.47,2.47,0.005,0.031,0.054,0.22,0.63,0.54,0.15,0.011050000000000004,0.0,0.0,0.0,0.0,135.3059595959596,10.1551,21.265399999999996,90.37799999999999,81.67399999999994,17.926999999999992,619.6863,4.3093,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1210.0
3.47,2.47,0.005,0.031,0.054,0.22,0.63,0.54,0.15,0.011050000000000004,0.0,0.0,0.0,0.0,135.3059595959596,10.1551,21.265399999999996,90.37799999999999,81.67399999999994,17.926999999999992,619.6863,4.3093,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1005.0
3.46,2.89,0.006,0.041,0.053,0.45,0.52,0.54,0.63,0.3000000000000005,0.0008900000000000003,0.0,0.0,0.0,159.9525649068323,10.340099999999998,49.873999999999995,90.02799999999999,72.28299999999996,16.873,545.9151,6.927900000000001,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,870.0
3.46,2.89,0.006,0.041,0.053,0.45,0.52,0.54,0.63,0.3000000000000005,0.0008900000000000003,0.0,0.0,0.0,159.9525649068323,10.340099999999998,49.873999999999995,90.02799999999999,72.28299999999996,16.873,545.9151,6.927900000000001,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1100.0
3.46,2.89,0.006,0.041,0.053,0.45,0.52,0.54,0.63,0.3000000000000005,0.0008900000000000003,0.0,0.0,0.0,159.9525649068323,10.340099999999998,49.873999999999995,90.02799999999999,72.28299999999996,16.873,545.9151,6.927900000000001,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1250.0
3.29,2.67,0.01,0.062,0.047,0.24,0.52,0.54,0.15,0.02636000000000002,0.006330000000000005,0.006414000000000007,0.00156,0.0009700000000000007,156.61362972534712,10.5682,20.050200000000004,90.13799999999999,79.96200000000012,18.29700000000001,680.0506,3.2848999999999955,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1270.0
3.29,2.67,0.01,0.062,0.047,0.24,0.52,0.54,0.15,0.02636000000000002,0.006330000000000005,0.006414000000000007,0.00156,0.0009700000000000007,156.61362972534712,10.5682,20.050200000000004,90.13799999999999,79.96200000000012,18.29700000000001,680.0506,3.2848999999999955,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1000.0
3.29,2.67,0.01,0.062,0.047,0.24,0.52,0.54,0.15,0.02636000000000002,0.006330000000000005,0.006414000000000007,0.00156,0.0009700000000000007,156.61362972534712,10.5682,20.050200000000004,90.13799999999999,79.96200000000012,18.29700000000001,680.0506,3.2848999999999955,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1510.0
3.47,2.76,0.017,0.031,0.043,0.34,0.52,0.74,0.15,0.012110000000000004,0.0022500000000000016,0.00579900000000001,0.0,0.0009700000000000007,157.70299206349208,9.28170000000001,33.401599999999995,98.12400000000001,93.93500000000002,16.176999999999996,692.365,6.334799999999999,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1130.0
3.47,2.76,0.017,0.031,0.043,0.34,0.52,0.74,0.15,0.012110000000000004,0.0022500000000000016,0.00579900000000001,0.0,0.0009700000000000007,157.70299206349208,9.28170000000001,33.401599999999995,98.12400000000001,93.93500000000002,16.176999999999996,692.365,6.334799999999999,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1030.0
3.5,2.66,0.01,0.062,0.042,0.6,0.52,0.54,0.15,0.13323000000000007,0.0007000000000000002,0.0,0.0,0.0,139.54272971981646,10.859399999999999,50.342,89.32700000000001,83.67300000000002,16.132999999999996,531.4562,17.20299999999999,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1095.0
3.5,2.66,0.01,0.062,0.042,0.6,0.52,0.54,0.15,0.13323000000000007,0.0007000000000000002,0.0,0.0,0.0,139.54272971981646,10.859399999999999,50.342,89.32700000000001,83.67300000000002,16.132999999999996,531.4562,17.20299999999999,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1425.0
3.5,2.66,0.01,0.062,0.042,0.6,0.52,0.54,0.15,0.13323000000000007,0.0007000000000000002,0.0,0.0,0.0,139.54272971981646,10.859399999999999,50.342,89.32700000000001,83.67300000000002,16.132999999999996,531.4562,17.20299999999999,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,845.0
3.0,2.5,0.01,0.027,0.054,0.11,0.58,0.75,0.16,0.02218000000000001,0.013879999999999988,0.02374699999999999,0.00132,0.009740000000000007,126.0,9.515,30.069699999999997,96.10600000000001,75.36100000000002,16.080999999999996,738.4154999999998,6.237100000000003,33.713,0.029717894736842103,0.0,0.0015185365853658537,0.0,998.0
3.3,2.3,0.01,0.027,0.045,0.14,0.54,0.65,0.14,0.01650000000000001,0.006840000000000005,0.005604000000000006,0.00156,0.0009700000000000007,161.0,9.978200000000006,27.028899999999993,90.95299999999999,80.24899999999998,17.047999999999995,668.7310000000001,3.827199999999997,21.543000000000003,0.029717894736842103,0.0,0.0015185365853658537,0.0,988.0
3.26,2.6,0.018,0.016,0.056,0.375,0.0,0.0,0.0,0.018640000000000004,0.003970000000000002,0.0053120000000000025,0.00036,0.0009700000000000007,105.0,8.9,70.0,60.0,43.933000000000014,52.817000000000014,662.9111000000003,6.783500000000001,22.074,0.029717894736842103,0.0,0.0015185365853658537,0.0,1500.0
3.26,2.6,0.018,0.016,0.056,0.375,0.0,0.0,0.0,0.018640000000000004,0.003970000000000002,0.0053120000000000025,0.00036,0.0009700000000000007,105.0,8.9,70.0,60.0,43.933000000000014,52.817000000000014,662.9111000000003,6.783500000000001,22.074,0.029717894736842103,0.0,0.0015185365853658537,0.0,1330.0
3.26,2.6,0.018,0.016,0.056,0.375,0.0,0.0,0.0,0.018640000000000004,0.003970000000000002,0.0053120000000000025,0.00036,0.0009700000000000007,105.0,8.9,70.0,60.0,43.933000000000014,52.817000000000014,662.9111000000003,6.783500000000001,22.074,0.029717894736842103,0.0,0.0015185365853658537,0.0,1000.0
3.565,2.85,0.0235,0.0295,0.048,0.615,0.044,0.525,0.33,0.17341000000000004,0.00063,0.0,0.0,0.0,98.0,8.3,60.0,70.0,38.837999999999994,50.272000000000006,598.4911000000002,6.7937,38.854,0.029717894736842103,0.0,0.0015185365853658537,0.0,1340.0
3.565,2.85,0.0235,0.0295,0.048,0.615,0.044,0.525,0.33,0.17341000000000004,0.00063,0.0,0.0,0.0,98.0,8.3,60.0,70.0,38.837999999999994,50.272000000000006,598.4911000000002,6.7937,38.854,0.029717894736842103,0.0,0.0015185365853658537,0.0,840.0
3.39,2.56,0.0,0.0,0.04,0.37,0.0,0.29,0.25,0.013630000000000001,0.012079999999999995,0.00585700000000001,0.0,0.008880000000000006,104.0,11.685799999999999,54.931599999999996,79.79800000000002,44.469000000000015,52.584,663.3697000000002,6.356000000000002,10.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,930.0
3.52,2.64,0.0,0.0,0.04,0.67,0.0,0.25,0.25,0.08876999999999999,0.0013700000000000003,0.0013,0.0,0.0,102.0,11.5121,52.913999999999994,80.34400000000002,47.568999999999996,49.036,603.0575000000001,6.227,10.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,900.0
3.48,2.51,0.0,0.0,0.04,0.56,0.0,0.31,0.15,0.07605,0.0016600000000000005,0.0065370000000000116,0.0,0.0009700000000000007,130.0,11.6948,53.202,84.62300000000003,49.494,49.354,580.9652,7.122900000000002,10.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1154.0
3.5,2.32,0.0,0.0,0.04,0.59,0.0,0.29,0.33,0.11230000000000001,0.0016900000000000003,0.006444000000000013,0.0,0.0009700000000000007,230.0,11.703600000000002,52.2918,84.02500000000005,77.96999999999997,14.604,620.3042,6.221399999999999,10.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1161.0
3.6,3.2,0.013,0.015,0.06,0.24,0.68,0.78,0.31,0.0016200000000000003,0.0,0.0,0.0,0.0,337.0,10.076300000000005,27.697299999999995,98.29099999999998,86.00099999999995,24.685999999999975,662.7435999999999,4.0306,31.95283067725152,0.029717894736842103,0.0,0.0015185365853658537,0.0,1024.0
3.6,3.2,0.013,0.015,0.06,0.24,0.68,0.78,0.31,0.0016200000000000003,0.0,0.0,0.0,0.0,337.0,10.076300000000005,27.697299999999995,98.29099999999998,86.00099999999995,24.685999999999975,662.7435999999999,4.0306,31.95283067725152,0.029717894736842103,0.0,0.0015185365853658537,0.0,1025.0
3.6,3.2,0.013,0.015,0.06,0.24,0.68,0.78,0.31,0.0016200000000000003,0.0,0.0,0.0,0.0,337.0,10.076300000000005,27.697299999999995,98.29099999999998,86.00099999999995,24.685999999999975,662.7435999999999,4.0306,31.95283067725152,0.029717894736842103,0.0,0.0015185365853658537,0.0,1040.0
3.6,3.58,0.01,0.014,0.054,0.24,0.65,0.68,0.32,0.001980000000000001,0.0,0.0,0.0,0.0,480.0,10.076300000000005,27.144699999999993,98.39099999999999,84.16599999999995,22.917,651.2896,3.925099999999999,31.749215407526222,0.029717894736842103,0.0,0.0015185365853658537,0.0,1123.0
3.6,3.58,0.01,0.014,0.054,0.24,0.65,0.68,0.32,0.001980000000000001,0.0,0.0,0.0,0.0,480.0,10.076300000000005,27.144699999999993,98.39099999999999,84.16599999999995,22.917,651.2896,3.925099999999999,31.749215407526222,0.029717894736842103,0.0,0.0015185365853658537,0.0,1100.0
3.6,3.58,0.01,0.014,0.054,0.24,0.65,0.68,0.32,0.001980000000000001,0.0,0.0,0.0,0.0,480.0,10.076300000000005,27.144699999999993,98.39099999999999,84.16599999999995,22.917,651.2896,3.925099999999999,31.749215407526222,0.029717894736842103,0.0,0.0015185365853658537,0.0,1125.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.012080000000000004,0.0,0.0,0.0,0.0,400.0,10.476499999999996,22.4696,87.00200000000001,75.21199999999989,20.605,593.8608000000003,3.9311999999999987,18.598,0.029717894736842103,0.0,0.0015185365853658537,0.0,925.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.012080000000000004,0.0,0.0,0.0,0.0,400.0,10.476499999999996,22.4696,87.00200000000001,75.21199999999989,20.605,593.8608000000003,3.9311999999999987,18.598,0.029717894736842103,0.0,0.0015185365853658537,0.0,965.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.012080000000000004,0.0,0.0,0.0,0.0,400.0,10.476499999999996,22.4696,87.00200000000001,75.21199999999989,20.605,593.8608000000003,3.9311999999999987,18.598,0.029717894736842103,0.0,0.0015185365853658537,0.0,1090.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.012080000000000004,0.0,0.0,0.0,0.0,400.0,10.476499999999996,22.4696,87.00200000000001,75.21199999999989,20.605,593.8608000000003,3.9311999999999987,18.598,0.029717894736842103,0.0,0.0015185365853658537,0.0,1250.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.012080000000000004,0.0,0.0,0.0,0.0,400.0,10.476499999999996,22.4696,87.00200000000001,75.21199999999989,20.605,593.8608000000003,3.9311999999999987,18.598,0.029717894736842103,0.0,0.0015185365853658537,0.0,990.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.012080000000000004,0.0,0.0,0.0,0.0,400.0,10.476499999999996,22.4696,87.00200000000001,75.21199999999989,20.605,593.8608000000003,3.9311999999999987,18.598,0.029717894736842103,0.0,0.0015185365853658537,0.0,1025.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.012080000000000004,0.0,0.0,0.0,0.0,400.0,10.476499999999996,22.4696,87.00200000000001,75.21199999999989,20.605,593.8608000000003,3.9311999999999987,18.598,0.029717894736842103,0.0,0.0015185365853658537,0.0,1040.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.012080000000000004,0.0,0.0,0.0,0.0,400.0,10.476499999999996,22.4696,87.00200000000001,75.21199999999989,20.605,593.8608000000003,3.9311999999999987,18.598,0.029717894736842103,0.0,0.0015185365853658537,0.0,1190.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.02129000000000001,0.0,0.0,0.0,0.0,275.0,10.516899999999998,20.1758,89.54,80.42399999999999,18.99299999999999,488.00819999999993,17.153999999999986,12.5,0.029717894736842103,0.0,0.0015185365853658537,0.0,1191.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.01806000000000001,0.003340000000000002,0.022039999999999983,0.00048,0.0009700000000000007,275.0,10.111999999999997,28.225799999999996,92.75299999999999,77.58699999999997,15.416999999999994,699.31,4.890999999999998,12.5,0.029717894736842103,0.0,0.0015185365853658537,0.0,1140.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.02129000000000001,0.0,0.0,0.0,0.0,150.0,10.1479,20.1758,90.31,79.35499999999995,19.39599999999999,509.5557999999999,17.11699999999999,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1282.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.01806000000000001,0.003340000000000002,0.022039999999999983,0.00048,0.0009700000000000007,150.0,9.282199999999998,28.87789999999999,93.0,77.95899999999997,16.044999999999995,674.076,6.346300000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1260.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.02129000000000001,0.0,0.0,0.0,0.0,100.0,10.226299999999995,21.211,83.38799999999999,79.10699999999996,11.833,669.9422,4.642500000000001,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1204.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.01806000000000001,0.003340000000000002,0.022039999999999983,0.00048,0.0009700000000000007,100.0,9.226199999999992,32.638099999999994,83.45299999999999,80.47999999999998,13.087,768.27,6.595100000000002,50.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1187.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.02129000000000001,0.0,0.0,0.0,0.0,275.0,10.516899999999998,20.1758,89.54,80.42399999999999,18.99299999999999,488.00819999999993,17.153999999999986,12.5,0.029717894736842103,0.0,0.0015185365853658537,0.0,1096.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.01806000000000001,0.003340000000000002,0.022039999999999983,0.00048,0.0009700000000000007,275.0,10.111999999999997,28.225799999999996,92.75299999999999,77.58699999999997,15.416999999999994,699.31,4.890999999999998,12.5,0.029717894736842103,0.0,0.0015185365853658537,0.0,1034.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.02129000000000001,0.0,0.0,0.0,0.0,150.0,10.1479,20.1758,90.31,79.35499999999995,19.39599999999999,509.5557999999999,17.11699999999999,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1026.0
